train/total_loss,train/l_absa,train/l_rec,train/mse_loss,train/alpha,train/beta,train/lr,step
0.5078125,0.515625,0.37109375,0.06201171875,0.6261274014155713,0.5206066734074823,6.421892326791468e-05,11555
1.0703125,0.55859375,1.2265625,0.0625,0.6259656218402426,0.5207886754297271,6.419185762927863e-05,11560
0.5234375,0.546875,0.37109375,0.08154296875,0.625803842264914,0.5209706774519717,6.415125069222231e-05,11565
0.6875,0.8671875,0.3671875,0.06103515625,0.6256420626895853,0.5211526794742164,6.412417376070042e-05,11570
0.7734375,0.0986328125,1.140625,0.0634765625,0.6254802831142567,0.5213346814964611,6.408354992476788e-05,11575
0.45703125,0.12060546875,0.62109375,0.058837890625,0.6253185035389281,0.5215166835187058,6.405646175430208e-05,11580
0.365234375,0.23828125,0.375,0.0634765625,0.6251567239635996,0.5216986855409504,6.401582110042308e-05,11585
0.7421875,0.333984375,0.89453125,0.060302734375,0.624994944388271,0.5218806875631952,6.398872174497777e-05,11590
0.71875,0.33984375,0.8515625,0.06591796875,0.6248331648129424,0.5220626895854399,6.394806435411557e-05,11595
1.2578125,0.4921875,1.59375,0.064453125,0.6246713852376138,0.5222446916076846,6.392095386767742e-05,11600
1.0078125,1.390625,0.439453125,0.06298828125,0.6245096056622852,0.5224266936299292,6.388027982082865e-05,11605
0.470703125,0.31640625,0.48046875,0.060791015625,0.6243478260869565,0.5226086956521739,6.385315825740643e-05,11610
0.29296875,0.1328125,0.345703125,0.078125,0.6241860465116279,0.5227906976744185,6.381246763560093e-05,11615
0.765625,0.4453125,0.84375,0.06005859375,0.6240242669362992,0.5229726996966633,6.378533504922553e-05,11620
0.465576171875,0.875,0.0,0.08544921875,0.6238624873609706,0.523154701718908,6.374462793352609e-05,11625
0.5,0.134765625,0.6796875,0.07421875,0.623700707785642,0.5233367037411527,6.37174843782504e-05,11630
0.7109375,0.17578125,0.984375,0.059814453125,0.6235389282103134,0.5235187057633973,6.36767608497527e-05,11635
0.2021484375,0.06689453125,0.25390625,0.087890625,0.6233771486349848,0.523700707785642,6.36496063796514e-05,11640
0.277435302734375,0.51953125,0.0,0.0595703125,0.6232153690596562,0.5238827098078868,6.360886651948382e-05,11645
0.91796875,0.58203125,0.9765625,0.058349609375,0.6230535894843277,0.5240647118301315,6.358170118865338e-05,11650
1.140625,0.79296875,1.1484375,0.07421875,0.622891809908999,0.5242467138523762,6.354094507797683e-05,11655
0.458984375,0.1650390625,0.58984375,0.06005859375,0.6227300303336704,0.5244287158746208,6.35137689405353e-05,11660
0.341796875,0.1650390625,0.400390625,0.060791015625,0.6225682507583417,0.5246107178968655,6.347299666054307e-05,11665
0.1142578125,0.2021484375,0.0,0.0830078125,0.6224064711830131,0.5247927199191103,6.344580977063007e-05,11670
0.153717041015625,0.28125,0.0,0.0625,0.6222446916076845,0.524974721941355,6.340502140254767e-05,11675
1.0703125,1.15625,0.73828125,0.0625,0.6220829120323559,0.5251567239635996,6.337782381432424e-05,11680
0.338470458984375,0.6328125,0.0,0.064453125,0.6219211324570273,0.5253387259858443,6.333701943940922e-05,11685
0.8359375,1.109375,0.3984375,0.060302734375,0.6217593528816987,0.525520728008089,6.330981120705768e-05,11690
0.337890625,0.08349609375,0.4609375,0.058837890625,0.6215975733063701,0.5257027300303337,6.326899090659948e-05,11695
0.273529052734375,0.5078125,0.0,0.0595703125,0.6214357937310415,0.5258847320525784,6.324177208432341e-05,11700
0.5234375,0.322265625,0.5546875,0.059814453125,0.6212740141557128,0.5260667340748231,6.320093593964317e-05,11705
0.7734375,0.42578125,0.87109375,0.060546875,0.6211122345803842,0.5262487360970677,6.317370658166719e-05,11710
0.72265625,0.28125,0.91015625,0.06103515625,0.6209504550050555,0.5264307381193124,6.31328546741177e-05,11715
0.3046875,0.296875,0.2294921875,0.06494140625,0.6207886754297269,0.5266127401415571,6.310561483468745e-05,11720
0.84765625,1.0390625,0.47265625,0.059814453125,0.6206268958543983,0.5267947421638018,6.306474724565278e-05,11725
0.83203125,0.84765625,0.6171875,0.0576171875,0.6204651162790698,0.5269767441860466,6.303749697903479e-05,11730
0.353515625,0.34375,0.26953125,0.060791015625,0.6203033367037412,0.5271587462082912,6.299661378993036e-05,11735
0.40625,0.287109375,0.40234375,0.06103515625,0.6201415571284126,0.5273407482305359,6.296935315041191e-05,11740
0.6015625,0.333984375,0.67578125,0.060546875,0.619979777553084,0.5275227502527806,6.292845444268413e-05,11745
0.6015625,0.45703125,0.5703125,0.061279296875,0.6198179979777553,0.5277047522750253,6.290118348457317e-05,11750
0.17388916015625,0.318359375,0.0,0.059326171875,0.6196562184024267,0.5278867542972699,6.286026933969943e-05,11755
0.7265625,0.2421875,0.953125,0.06005859375,0.619494438827098,0.5280687563195147,6.283298811732448e-05,11760
0.98046875,0.310546875,1.3046875,0.059814453125,0.6193326592517694,0.5282507583417594,6.27920586168129e-05,11765
0.224609375,0.392578125,0.015869140625,0.0810546875,0.6191708796764408,0.5284327603640041,6.276476718452288e-05,11770
0.6328125,0.5078125,0.578125,0.0615234375,0.6190091001011122,0.5286147623862487,6.272382240991219e-05,11775
0.318359375,0.0301513671875,0.48046875,0.06005859375,0.6188473205257836,0.5287967644084934,6.269652082207645e-05,11780
0.6015625,0.08203125,0.890625,0.0595703125,0.618685540950455,0.5289787664307382,6.265556085493574e-05,11785
0.5703125,0.09130859375,0.83203125,0.060546875,0.6185237613751264,0.5291607684529829,6.262824916594379e-05,11790
0.89453125,0.220703125,1.2421875,0.06494140625,0.6183619817997977,0.5293427704752275,6.258727408787248e-05,11795
0.5390625,0.042236328125,0.828125,0.058349609375,0.6182002022244691,0.5295247724974722,6.255995235213398e-05,11800
0.6484375,0.216796875,0.8515625,0.060302734375,0.6180384226491404,0.5297067745197169,6.25189622447616e-05,11805
0.1865234375,0.341796875,0.0,0.05859375,0.6178766430738118,0.5298887765419615,6.24916305167062e-05,11810
0.19744873046875,0.361328125,0.0,0.060302734375,0.6177148634984833,0.5300707785642063,6.24506254616922e-05,11815
0.765625,0.9609375,0.40625,0.061279296875,0.6175530839231547,0.530252780586451,6.242328379576949e-05,11820
0.111541748046875,0.19921875,0.0,0.060791015625,0.6173913043478261,0.5304347826086957,6.238226387480308e-05,11825
0.129974365234375,0.2333984375,0.0,0.0595703125,0.6172295247724975,0.5306167846309403,6.235491232548243e-05,11830
0.53515625,0.263671875,0.62890625,0.06298828125,0.6170677451971689,0.530798786653185,6.231387762028246e-05,11835
0.10821533203125,0.1923828125,0.0,0.061767578125,0.6169059656218403,0.5309807886754297,6.228651624205292e-05,11840
0.103790283203125,0.18359375,0.0,0.061279296875,0.6167441860465116,0.5311627906976745,6.224546683436771e-05,11845
0.11474609375,0.18359375,0.0174560546875,0.06201171875,0.616582406471183,0.5313447927199191,6.221809568173793e-05,11850
0.93359375,0.40234375,1.15625,0.058837890625,0.6164206268958543,0.5315267947421638,6.217703165334504e-05,11855
0.5859375,0.40234375,0.59375,0.060302734375,0.6162588473205257,0.5317087967644085,6.214965078084313e-05,11860
0.310546875,0.07080078125,0.435546875,0.06103515625,0.6160970677451971,0.5318907987866532,6.210857221354928e-05,11865
0.08258056640625,0.14453125,0.0,0.05908203125,0.6159352881698685,0.532072800808898,6.208118167572273e-05,11870
0.46875,0.1865234375,0.58984375,0.060791015625,0.6157735085945399,0.5322548028311426,6.204008865136362e-05,11875
0.291107177734375,0.53515625,0.0,0.0595703125,0.6156117290192114,0.5324368048533873,6.201268850277915e-05,11880
0.73046875,0.251953125,0.9609375,0.060302734375,0.6154499494438828,0.532618806875632,6.197158110321922e-05,11885
0.59375,0.7421875,0.314453125,0.059814453125,0.6152881698685541,0.5328008088978766,6.194417139846273e-05,11890
1.4609375,0.984375,1.515625,0.06005859375,0.6151263902932255,0.5329828109201213,6.190304970559512e-05,11895
0.11663818359375,0.20703125,0.0,0.06298828125,0.6149646107178968,0.5331648129423661,6.18756304992715e-05,11900
0.48046875,0.16796875,0.625,0.06298828125,0.6148028311425682,0.5333468149646107,6.18344945950178e-05,11905
1.1328125,0.345703125,1.5234375,0.059326171875,0.6146410515672396,0.5335288169868554,6.180706594175093e-05,11910
0.220703125,0.0966796875,0.265625,0.058349609375,0.614479271991911,0.5337108190091001,6.176591590806104e-05,11915
0.7265625,0.8359375,0.4375,0.06201171875,0.6143174924165824,0.5338928210313448,6.173847786249355e-05,11920
0.74609375,0.1669921875,1.0546875,0.08544921875,0.6141557128412538,0.5340748230535894,6.169731378134553e-05,11925
0.396484375,0.263671875,0.40625,0.059814453125,0.6139939332659252,0.5342568250758342,6.166986639813883e-05,11930
0.6796875,0.2373046875,0.8828125,0.0615234375,0.6138321536905966,0.5344388270980789,6.16286883515387e-05,11935
0.74609375,0.921875,0.40234375,0.060546875,0.6136703741152679,0.5346208291203236,6.160123168537275e-05,11940
0.12890625,0.0634765625,0.1455078125,0.06298828125,0.6135085945399392,0.5348028311425683,6.156003975535438e-05,11945
0.5546875,0.75,0.2392578125,0.060791015625,0.6133468149646106,0.5349848331648129,6.153257386092764e-05,11950
0.96875,0.9140625,0.76953125,0.06298828125,0.613185035389282,0.5351668351870577,6.149136812955256e-05,11955
0.5625,0.38671875,0.5625,0.06298828125,0.6130232558139534,0.5353488372093024,6.146389306158192e-05,11960
0.63671875,0.318359375,0.75,0.06103515625,0.6128614762386249,0.5355308392315471,6.14226736109391e-05,11965
0.373046875,0.22265625,0.40625,0.059326171875,0.6126996966632963,0.5357128412537917,6.139518942415968e-05,11970
0.9296875,0.72265625,0.875,0.060546875,0.6125379170879677,0.5358948432760364,6.135395633636552e-05,11975
0.9140625,0.404296875,1.125,0.06201171875,0.6123761375126391,0.5360768452982811,6.13264630855306e-05,11980
0.7734375,0.6171875,0.71484375,0.060546875,0.6122143579373104,0.5362588473205258,6.128521644272856e-05,11985
0.765625,0.5859375,0.72265625,0.06103515625,0.6120525783619818,0.5364408493427705,6.125771418260952e-05,11990
1.1484375,0.75,1.203125,0.0634765625,0.6118907987866531,0.5366228513650152,6.121645406697014e-05,11995
0.54296875,0.1826171875,0.71484375,0.060791015625,0.6117290192113245,0.5368048533872598,6.118894285235626e-05,12000
0.603790283203125,0.0,0.9765625,0.061279296875,0.6115672396359959,0.5369868554095045,6.114766934607689e-05,12005
0.44793701171875,0.8203125,0.0,0.0654296875,0.6114054600606673,0.5371688574317492,6.112014923177533e-05,12010
0.314453125,0.333984375,0.2119140625,0.06689453125,0.6112436804853387,0.537350859453994,6.107886241707998e-05,12015
0.335052490234375,0.609375,0.0,0.0693359375,0.6110819009100101,0.5375328614762387,6.105133345791563e-05,12020
0.482421875,0.2412109375,0.56640625,0.064453125,0.6109201213346815,0.5377148634984833,6.101003341705487e-05,12025
0.71484375,0.4140625,0.79296875,0.0634765625,0.6107583417593528,0.537896865520728,6.09824956678702e-05,12030
1.1015625,1.03125,0.875,0.06396484375,0.6105965621840242,0.5380788675429727,6.0941182483120904e-05,12035
0.54296875,0.39453125,0.52734375,0.06396484375,0.6104347826086955,0.5382608695652175,6.0913635998775906e-05,12040
1.1640625,0.466796875,1.484375,0.0634765625,0.610273003033367,0.5384428715874621,6.087230975244118e-05,12045
0.8984375,0.62890625,0.91015625,0.06787109375,0.6101112234580384,0.5386248736097068,6.084475458781327e-05,12050
0.34228515625,0.625,0.0,0.0634765625,0.6099494438827098,0.5388068756319515,6.0803415362222184e-05,12055
0.2054443359375,0.36328125,0.0,0.09130859375,0.6097876643073812,0.5389888776541962,6.0775851572206075e-05,12060
0.30133056640625,0.546875,0.0,0.06396484375,0.6096258847320526,0.5391708796764408,6.073449944971358e-05,12065
1.1953125,1.390625,0.71875,0.0654296875,0.609464105156724,0.5393528816986856,6.0706927089221145e-05,12070
0.609375,0.51953125,0.52734375,0.06396484375,0.6093023255813954,0.5395348837209303,6.066556215220791e-05,12075
0.229888916015625,0.4140625,0.0,0.0625,0.6091405460060667,0.5397168857431749,6.063798127616811e-05,12080
0.5234375,0.44921875,0.44921875,0.059814453125,0.6089787664307381,0.5398988877654196,6.0596603607040294e-05,12085
0.462890625,0.26171875,0.51953125,0.061767578125,0.6088169868554094,0.5400808897876643,6.056901427039904e-05,12090
0.18115234375,0.32421875,0.0,0.0634765625,0.6086552072800808,0.540262891809909,6.0527623951588196e-05,12095
0.6015625,0.5546875,0.484375,0.060791015625,0.6084934277047522,0.5404448938321537,6.050002620930827e-05,12100
0.6171875,0.47265625,0.5859375,0.06201171875,0.6083316481294236,0.5406268958543984,6.0458623323271134e-05,12105
0.494140625,0.07373046875,0.73828125,0.064453125,0.608169868554095,0.5408088978766431,6.0431017230332054e-05,12110
0.6484375,0.1748046875,0.8984375,0.060546875,0.6080080889787665,0.5409908998988878,6.0389601859550405e-05,12115
0.828125,0.66015625,0.76171875,0.06201171875,0.6078463094034379,0.5411729019211324,6.0361987470948333e-05,12120
0.1573486328125,0.279296875,0.0,0.059814453125,0.6076845298281092,0.5413549039433772,6.0320559697928824e-05,12125
1.015625,0.177734375,1.5,0.060546875,0.6075227502527806,0.5415369059656219,6.029293706867642e-05,12130
0.53125,0.357421875,0.54296875,0.0625,0.6073609706774519,0.5417189079878666,6.025149697595042e-05,12135
0.65625,0.361328125,0.7421875,0.059814453125,0.6071991911021233,0.5419009100101112,6.022386616107681e-05,12140
0.26953125,0.09716796875,0.34765625,0.0654296875,0.6070374115267947,0.5420829120323559,6.018241383120019e-05,12145
1.1953125,0.8203125,1.21875,0.06005859375,0.6068756319514661,0.5422649140546006,6.015477488575079e-05,12150
0.69921875,0.4296875,0.75390625,0.062255859375,0.6067138523761375,0.5424469160768454,6.0113310401303834e-05,12155
0.10516357421875,0.1826171875,0.0,0.060302734375,0.6065520728008089,0.54262891809909,6.008566338034022e-05,12160
0.384979248046875,0.69921875,0.0,0.060791015625,0.6063902932254803,0.5428109201213347,6.0044186823927425e-05,12165
0.50390625,0.3203125,0.53125,0.060302734375,0.6062285136501517,0.5429929221435794,6.001653178252733e-05,12170
0.90625,0.46875,1.0625,0.060302734375,0.606066734074823,0.543174924165824,5.997504323677725e-05,12175
0.128936767578125,0.2265625,0.0,0.058837890625,0.6059049544994943,0.5433569261880687,5.994738023003429e-05,12180
0.21209716796875,0.37890625,0.0,0.060546875,0.6057431749241657,0.5435389282103135,5.990587977759934e-05,12185
1.0703125,0.60546875,1.203125,0.06103515625,0.6055813953488371,0.5437209302325582,5.987820886062308e-05,12190
0.9765625,0.796875,0.8828125,0.0634765625,0.6054196157735086,0.5439029322548028,5.983669658417943e-05,12195
0.58203125,0.09033203125,0.8671875,0.058837890625,0.60525783619818,0.5440849342770475,5.980901781209517e-05,12200
0.369140625,0.0159912109375,0.5859375,0.0595703125,0.6050960566228514,0.5442669362992922,5.97674937943425e-05,12205
0.28515625,0.1806640625,0.30078125,0.06005859375,0.6049342770475228,0.544448938321537,5.9739807222291186e-05,12210
1.0234375,0.546875,1.1953125,0.061767578125,0.6047724974721942,0.5446309403437816,5.969827154595258e-05,12215
0.67578125,0.703125,0.47265625,0.05908203125,0.6046107178968655,0.5448129423660263,5.967057722909071e-05,12220
0.15234375,0.171875,0.08642578125,0.059326171875,0.6044489383215369,0.544994944388271,5.962902997691251e-05,12225
0.498046875,0.375,0.4765625,0.060791015625,0.6042871587462082,0.5451769464105157,5.960132797041197e-05,12230
0.384765625,0.15234375,0.490234375,0.06103515625,0.6041253791708796,0.5453589484327603,5.955976922516354e-05,12235
0.439453125,0.34765625,0.40234375,0.057861328125,0.603963599595551,0.5455409504550051,5.95320595842116e-05,12240
0.9140625,0.12890625,1.3828125,0.0625,0.6038018200202224,0.5457229524772498,5.94904894286852e-05,12245
0.16046142578125,0.283203125,0.0,0.061767578125,0.6036400404448938,0.5459049544994945,5.9462772208484284e-05,12250
0.96875,1.046875,0.6484375,0.06298828125,0.6034782608695652,0.5460869565217392,5.942119072549497e-05,12255
0.252044677734375,0.451171875,0.0,0.0595703125,0.6033164812942367,0.5462689585439838,5.939346598126261e-05,12260
0.404296875,0.3828125,0.3125,0.05859375,0.603154701718908,0.5464509605662285,5.93518732536479e-05,12265
0.119781494140625,0.2080078125,0.0,0.06005859375,0.6029929221435794,0.5466329625884732,5.9324141040616655e-05,12270
0.5859375,0.4765625,0.5234375,0.060546875,0.6028311425682507,0.5468149646107179,5.928253715123656e-05,12275
0.279296875,0.369140625,0.11865234375,0.061767578125,0.6026693629929221,0.5469969666329626,5.9254797524653806e-05,12280
0.89453125,0.9765625,0.58203125,0.06494140625,0.6025075834175935,0.5471789686552073,5.921318255639055e-05,12285
1.09375,0.609375,1.2421875,0.059814453125,0.6023458038422649,0.5473609706774519,5.918543557151848e-05,12290
0.765625,0.427734375,0.87109375,0.06298828125,0.6021840242669363,0.5475429726996967,5.91438096072763e-05,12295
0.1826171875,0.234375,0.08154296875,0.0595703125,0.6020222446916077,0.5477249747219414,5.911605531939176e-05,12300
0.8984375,0.58203125,0.953125,0.0634765625,0.6018604651162791,0.5479069767441861,5.907441844209689e-05,12305
0.8515625,0.466796875,0.9765625,0.0625,0.6016986855409505,0.5480889787664307,5.904665690649126e-05,12310
0.94921875,0.36328125,1.234375,0.060791015625,0.6015369059656218,0.5482709807886754,5.90050091990916e-05,12315
1.2421875,1.2421875,0.91796875,0.06396484375,0.6013751263902932,0.5484529828109201,5.8977240471070704e-05,12320
0.72265625,0.69921875,0.55078125,0.06201171875,0.6012133468149645,0.5486349848331649,5.893558201653577e-05,12325
0.09832763671875,0.16796875,0.0,0.060302734375,0.6010515672396359,0.5488169868554096,5.8907806151419765e-05,12330
1.1796875,0.6953125,1.3125,0.057861328125,0.6008897876643073,0.5489989888776542,5.886613703274046e-05,12335
1.375,0.42578125,1.890625,0.0625,0.6007280080889787,0.5491809908998989,5.8838354085863747e-05,12340
0.5234375,0.43359375,0.4609375,0.058837890625,0.6005662285136502,0.5493629929221436,5.879667438605223e-05,12345
0.8203125,0.6875,0.7265625,0.059814453125,0.6004044489383216,0.5495449949443884,5.876888441276325e-05,12350
0.98046875,1.0078125,0.6953125,0.060302734375,0.600242669362993,0.549726996966633,5.8727194214852786e-05,12355
0.2890625,0.0771484375,0.40234375,0.061279296875,0.6000808897876643,0.5499089989888777,5.869939727051403e-05,12360
0.7421875,0.57421875,0.6953125,0.061767578125,0.5999191102123356,0.5500910010111224,5.8657696657558746e-05,12365
0.21588134765625,0.380859375,0.0,0.05908203125,0.599757330637007,0.550273003033367,5.862989279754658e-05,12370
0.796875,0.30859375,1.0390625,0.0625,0.5995955510616784,0.5504550050556117,5.858818185262139e-05,12375
0.78125,0.1591796875,1.140625,0.06005859375,0.5994337714863498,0.5506370070778563,5.856037113232595e-05,12380
1.2265625,0.390625,1.671875,0.059814453125,0.5992719919110212,0.5508190091001012,5.851864993852635e-05,12385
0.53125,0.27734375,0.62109375,0.06005859375,0.5991102123356926,0.5510010111223458,5.849083241335146e-05,12390
0.7421875,0.7734375,0.51171875,0.05908203125,0.598948432760364,0.5511830131445905,5.844910105379332e-05,12395
0.7265625,0.44921875,0.78125,0.062255859375,0.5987866531850354,0.5513650151668351,5.8421276779156345e-05,12400
1.3515625,1.3125,1.046875,0.057861328125,0.5986248736097067,0.55154701718908,5.8379535336975844e-05,12405
0.26171875,0.29296875,0.1572265625,0.0576171875,0.5984630940343781,0.5517290192113246,5.8351704368307595e-05,12410
0.76171875,0.5078125,0.80078125,0.05712890625,0.5983013144590495,0.5519110212335693,5.830995292666096e-05,12415
1.2109375,1.078125,1.015625,0.060546875,0.5981395348837208,0.552093023255814,5.8282115319405584e-05,12420
0.65234375,0.54296875,0.5859375,0.05712890625,0.5979777553083923,0.5522750252780587,5.8240353961469e-05,12425
0.29327392578125,0.51953125,0.0,0.061767578125,0.5978159757330637,0.5524570273003033,5.821250977108386e-05,12430
0.22979736328125,0.404296875,0.0,0.061767578125,0.5976541961577351,0.552639029322548,5.8170738580053217e-05,12435
0.0716552734375,0.11865234375,0.0,0.062255859375,0.5974924165824065,0.5528210313447928,5.814288786200882e-05,12440
0.83203125,0.1357421875,1.2578125,0.058837890625,0.5973306370070779,0.5530030333670375,5.810110692109964e-05,12445
0.640625,0.46484375,0.6328125,0.06103515625,0.5971688574317493,0.5531850353892821,5.807324973087947e-05,12450
0.4591064453125,0.0,0.7578125,0.059814453125,0.5970070778564207,0.5533670374115268,5.803145912332667e-05,12455
0.5,0.197265625,0.64453125,0.059814453125,0.5968452982810919,0.5535490394337715,5.800359551642711e-05,12460
0.734375,0.65625,0.609375,0.058837890625,0.5966835187057633,0.5537310414560161,5.796179532548489e-05,12465
0.494140625,0.6796875,0.1865234375,0.059814453125,0.5965217391304347,0.5539130434782609,5.793392535741512e-05,12470
0.74609375,0.2255859375,1.03125,0.0595703125,0.5963599595551061,0.5540950455005055,5.789211566635675e-05,12475
0.328216552734375,0.58203125,0.0,0.0595703125,0.5961981799797775,0.5542770475227503,5.78642393926386e-05,12480
1.0078125,1.2109375,0.55078125,0.060546875,0.5960364004044489,0.5544590495449949,5.782242028475629e-05,12485
0.75,0.2578125,1.0078125,0.060791015625,0.5958746208291203,0.5546410515672396,5.779453776092416e-05,12490
0.0806884765625,0.134765625,0.0,0.059814453125,0.5957128412537916,0.5548230535894844,5.7752709319528866e-05,12495
0.29327392578125,0.515625,0.0,0.061767578125,0.5955510616784631,0.5550050556117291,5.7724820601129635e-05,12500
0.085601806640625,0.1435546875,0.0,0.06005859375,0.5953892821031345,0.5551870576339737,5.768298290955092e-05,12505
0.58984375,0.474609375,0.53515625,0.059814453125,0.5952275025278059,0.5553690596562184,5.765508805214378e-05,12510
0.410186767578125,0.0,0.6796875,0.058837890625,0.5950657229524772,0.5555510616784631,5.761324119372962e-05,12515
0.086212158203125,0.14453125,0.0,0.061279296875,0.5949039433771486,0.5557330637007079,5.758534025288598e-05,12520
1.046875,0.41015625,1.3671875,0.061279296875,0.59474216380182,0.5559150657229525,5.754348431100264e-05,12525
0.339935302734375,0.6015625,0.0,0.0595703125,0.5945803842264914,0.5560970677451972,5.751557734230605e-05,12530
1.125,0.72265625,1.203125,0.056884765625,0.5944186046511628,0.5562790697674419,5.747371240033786e-05,12535
0.5,0.34375,0.5078125,0.060791015625,0.5942568250758342,0.5564610717896866,5.7445799459383896e-05,12540
0.57421875,0.6796875,0.32421875,0.057861328125,0.5940950455005056,0.5566430738119312,5.740392560073313e-05,12545
1.1171875,0.4140625,1.4765625,0.05810546875,0.593933265925177,0.556825075834176,5.7376006743129215e-05,12550
0.91015625,0.546875,1.015625,0.057373046875,0.5937714863498482,0.5570070778564207,5.733412405121593e-05,12555
0.55078125,0.6640625,0.291015625,0.060546875,0.5936097067745196,0.5571890798786653,5.7306199332581314e-05,12560
0.220703125,0.09228515625,0.275390625,0.06201171875,0.593447927199191,0.55737108190091,5.726430789084312e-05,12565
0.490234375,0.361328125,0.478515625,0.05859375,0.5932861476238624,0.5575530839231547,5.7236377366808726e-05,12570
0.2578125,0.10302734375,0.328125,0.05810546875,0.5931243680485339,0.5577350859453994,5.719447725870071e-05,12575
0.69921875,0.7421875,0.478515625,0.0576171875,0.5929625884732053,0.557917087967644,5.716654098490899e-05,12580
0.4609375,0.053955078125,0.71875,0.05810546875,0.5928008088978767,0.5580990899898888,5.712463229390348e-05,12585
0.345703125,0.369140625,0.224609375,0.056640625,0.592639029322548,0.5582810920121335,5.7096690326008397e-05,12590
0.6171875,0.244140625,0.796875,0.0595703125,0.5924772497472194,0.5584630940343782,5.70547731355948e-05,12595
0.23828125,0.3515625,0.06103515625,0.058837890625,0.5923154701718908,0.5586450960566228,5.702682552926163e-05,12600
0.5390625,0.181640625,0.73046875,0.061767578125,0.5921536905965622,0.5588270980788675,5.698489992294633e-05,12605
0.859375,0.1982421875,1.25,0.09912109375,0.5919919110212335,0.5590091001011123,5.695694673385157e-05,12610
0.5859375,0.283203125,0.71484375,0.057861328125,0.5918301314459049,0.559191102123357,5.691501279515769e-05,12615
0.31842041015625,0.55859375,0.0,0.059326171875,0.5916683518705763,0.5593731041456016,5.6887054078989e-05,12620
0.29296875,0.142578125,0.349609375,0.06298828125,0.5915065722952477,0.5595551061678463,5.6845111891456246e-05,12625
0.2470703125,0.251953125,0.169921875,0.061279296875,0.5913447927199191,0.559737108190091,5.681714770391224e-05,12630
0.208282470703125,0.361328125,0.0,0.061279296875,0.5911830131445905,0.5599191102123358,5.6775197351096807e-05,12635
0.7109375,0.54296875,0.671875,0.0634765625,0.591021233569262,0.5601011122345804,5.6747227747887055e-05,12640
0.123291015625,0.208984375,0.0,0.06103515625,0.5908594539939331,0.5602831142568251,5.670526931336134e-05,12645
0.21319580078125,0.369140625,0.0,0.061767578125,0.5906976744186045,0.5604651162790698,5.6677294350206155e-05,12650
0.828125,0.265625,1.140625,0.061767578125,0.590535894843276,0.5606471183013144,5.663532791755871e-05,12655
0.5546875,0.2236328125,0.7109375,0.05908203125,0.5903741152679474,0.5608291203235591,5.66073476501891e-05,12660
0.83984375,0.62890625,0.8125,0.057861328125,0.5902123356926188,0.5610111223458039,5.656537330302438e-05,12665
0.3829345703125,0.671875,0.0,0.059814453125,0.5900505561172902,0.5611931243680486,5.653738778718194e-05,12670
0.8046875,0.275390625,1.09375,0.0595703125,0.5898887765419616,0.5613751263902932,5.649540560912016e-05,12675
0.06854248046875,0.111328125,0.0,0.060302734375,0.589726996966633,0.5615571284125379,5.646741490055691e-05,12680
0.443359375,0.578125,0.1923828125,0.06103515625,0.5895652173913043,0.5617391304347826,5.642542497523391e-05,12685
0.6328125,0.53125,0.55078125,0.06103515625,0.5894034378159757,0.5619211324570274,5.639742912971224e-05,12690
0.71875,0.7109375,0.53125,0.06103515625,0.5892416582406471,0.562103134479272,5.635543154077928e-05,12695
0.765625,0.26171875,1.03125,0.0615234375,0.5890798786653185,0.5622851365015167,5.6327430614071796e-05,12700
0.63671875,0.69140625,0.41015625,0.0625,0.5889180990899898,0.5624671385237614,5.6285425445195404e-05,12705
0.8125,0.46875,0.9140625,0.0654296875,0.5887563195146612,0.5626491405460061,5.625741949308483e-05,12710
0.240814208984375,0.416015625,0.0,0.064453125,0.5885945399393326,0.5628311425682507,5.621540682794664e-05,12715
0.8046875,0.578125,0.796875,0.06005859375,0.588432760364004,0.5630131445904956,5.618739590622575e-05,12720
0.110382080078125,0.185546875,0.0,0.058837890625,0.5882709807886755,0.5631951466127402,5.614537582852231e-05,12725
0.12017822265625,0.2021484375,0.0,0.06396484375,0.5881092012133469,0.5633771486349849,5.6117359992993726e-05,12730
0.7734375,0.66015625,0.67578125,0.0625,0.5879474216380183,0.5635591506572295,5.607533258643639e-05,12735
0.5078125,0.376953125,0.4921875,0.061767578125,0.5877856420626895,0.5637411526794742,5.6047311892912546e-05,12740
0.2255859375,0.1474609375,0.2333984375,0.057861328125,0.5876238624873609,0.5639231547017189,5.600527724122724e-05,12745
1.1640625,1.1875,0.82421875,0.059326171875,0.5874620829120323,0.5641051567239636,5.597725174553028e-05,12750
0.30279541015625,0.52734375,0.0,0.059326171875,0.5873003033367037,0.5642871587462083,5.5935209932457356e-05,12755
0.73828125,0.50390625,0.76953125,0.058349609375,0.5871385237613751,0.564469160768453,5.590717969041892e-05,12760
0.29486083984375,0.51171875,0.0,0.05810546875,0.5869767441860465,0.5646511627906977,5.586513079971303e-05,12765
1.0625,0.70703125,1.1171875,0.05908203125,0.5868149646107179,0.5648331648129423,5.5837095867174273e-05,12770
0.84765625,0.51953125,0.93359375,0.06201171875,0.5866531850353893,0.565015166835187,5.5795039982604125e-05,12775
0.61328125,0.240234375,0.80859375,0.05810546875,0.5864914054600606,0.5651971688574318,5.576700041541555e-05,12780
0.142578125,0.009521484375,0.2255859375,0.06103515625,0.586329625884732,0.5653791708796765,5.572493762076383e-05,12785
